Class_Name,Area,Perimeter,Mean,Std_Dev,Max_Value,Min_Value,Contrast,Dissimilarity,Homogeneity,Energy
A00412.pgm,12.5,16.242640614509583,188.41666666666666,112.00629322597112,255,0,11475.0,45.0,0.823532125611294,0.6742418528425593
A00413.pgm,12.0,14.828427076339722,191.25,110.41823898251593,255,0,11475.0,45.0,0.823532125611294,0.6822007943966589
A00414.pgm,12.0,14.828427076339722,190.9126984126984,110.61229443429947,255,0,10928.57142857143,42.85714285714286,0.8319353577250419,0.685267654476655
A00415.pgm,10.0,14.828427076339722,192.66666666666666,109.58811776627772,255,0,11475.0,45.0,0.823532125611294,0.6862969184016583
A00416.pgm,9.0,12.828427076339722,191.25,110.41823898251593,255,0,11092.5,43.5,0.8294143880909175,0.6850100395799025
A00417.pgm,10.0,12.828427076339722,188.41666666666666,112.00629322597112,255,0,10710.0,42.0,0.835296650570541,0.6799653970434603
A00418.pgm,10.5,14.242640614509583,189.9078947368421,111.18230378308967,255,0,10476.25,41.083333333333336,0.838891366530311,0.6864090671075138
A00419.pgm,13.5,16.242640614509583,185.8815789473684,113.34831820372187,255,0,10837.5,42.5,0.8333358964106665,0.6727614916828683
A00420.pgm,12.5,16.242640614509583,190.45112781954887,110.87563080427917,255,0,11009.52380952381,43.17460317460317,0.830690434448931,0.6839225562796991
A00421.pgm,9.0,12.828427076339722,189.125,111.61814088668562,255,0,10710.0,42.0,0.835296650570541,0.6819090848492928
A00422.pgm,11.5,14.242640614509583,188.640350877193,111.88434874732805,255,0,11273.684210526317,44.21052631578947,0.8266280532321485,0.6763483676456185
A00423.pgm,11.0,12.828427076339722,188.41666666666666,112.00629322597112,255,0,11092.5,43.5,0.8294143880909175,0.6770841207519155
A00424.pgm,12.5,14.242640614509583,189.23684210526315,111.55631908085621,255,0,10476.25,41.083333333333336,0.838891366530311,0.6845517592637617
A00425.pgm,2.0,5.656854152679443,193.93421052631578,108.82437995111735,255,0,10476.25,41.083333333333336,0.8388913665303109,0.6979135572070034
A00426.pgm,9.0,12.828427076339722,192.66666666666666,109.58811776627772,255,0,11092.5,43.5,0.8294143880909175,0.6890894649154342
A00427.pgm,11.5,14.242640614509583,190.87719298245614,110.6326417006505,255,0,11273.684210526317,44.21052631578947,0.8266280532321485,0.6826116392501508
A00428.pgm,10.5,14.242640614509583,191.25,110.41823898251593,255,0,10476.25,41.083333333333336,0.8388913665303109,0.6901757693461809
A00429.pgm,12.5,16.242640614509583,186.55263157894737,113.00016240519794,255,0,10837.5,42.5,0.8333358964106665,0.674536878161602
A00430.pgm,13.5,16.242640614509583,189.125,111.61814088668562,255,0,11475.0,45.0,0.823532125611294,0.6762019927123084
A00431.pgm,2.0,5.656854152679443,196.3095238095238,107.33824776428287,255,0,11292.857142857143,44.285714285714285,0.8263332029825432,0.6984794777263473
A00432.pgm,11.0,14.828427076339722,186.75,112.89680022037825,255,0,11785.78125,46.21875,0.8187527873465998,0.6667757072284503
A00433.pgm,9.0,12.828427076339722,195.27631578947367,107.99361563539551,255,0,10476.25,41.083333333333336,0.838891366530311,0.701882389641519
A00434.pgm,9.0,12.828427076339722,195.5,107.85290909382093,255,0,9103.5,35.7,0.86000215298496,0.7138977517824244
A00435.pgm,11.5,14.242640614509583,195.88636363636363,107.60834200281613,255,0,8979.642857142857,35.214285714285715,0.8619068855974094,0.7163937148304179
A00436.pgm,12.5,16.242640614509583,194.8639455782313,108.25132256066478,255,0,9598.928571428572,37.642857142857146,0.8523832225351617,0.7082122745691014
A00437.pgm,13.5,16.242640614509583,197.1768707482993,106.77726201174475,255,0,10218.214285714286,40.07142857142857,0.8428595594729141,0.7104500186677056
A00438.pgm,126.0,84.76955199241638,187.5,112.5,255,0,12192.1875,47.8125,0.8125028834619998,0.6658523672707036
A00439.pgm,11.5,14.242640614509583,189.125,111.61814088668562,255,0,11092.5,43.5,0.8294143880909175,0.679036056036735
A00440.pgm,10.0,12.828427076339722,187.89473684210526,112.28858250852066,255,0,10115.0,39.666666666666664,0.8444468366499555,0.6836720027962294
A00441.pgm,2.0,5.656854152679443,192.5921052631579,109.63242144735275,255,0,10837.5,42.5,0.8333358964106665,0.6913151717318713
A00442.pgm,10.0,14.828427076339722,189.83333333333334,111.22412308287961,255,0,11475.0,45.0,0.823532125611294,0.6781819784156395
A00443.pgm,11.0,14.828427076339722,189.83333333333334,111.22412308287961,255,0,11475.0,45.0,0.823532125611294,0.6781819784156395
A00444.pgm,13.5,16.242640614509583,192.93650793650792,109.42720607360556,255,0,11292.857142857143,44.285714285714285,0.8263332029825432,0.6884091878692502
A00445.pgm,12.0,14.828427076339722,189.9078947368421,111.18230378308967,255,0,10476.25,41.083333333333336,0.838891366530311,0.6864090671075138
A00446.pgm,13.5,16.242640614509583,193.00751879699249,109.38471091090234,255,0,10665.476190476189,41.82539682539682,0.835981358372402,0.6937978849528362
A00447.pgm,9.0,12.828427076339722,187.5,112.5,255,0,11785.78125,46.21875,0.8187527873465998,0.6688084086642452
A00448.pgm,11.0,14.828427076339722,191.95833333333334,110.0062419314872,255,0,11475.0,45.0,0.823532125611294,0.6842392790562818
A00449.pgm,16.0,16.82842707633972,190.57894736842104,110.80296204926998,255,0,11198.75,43.916666666666664,0.8277804262910221,0.6828815127778955
A00450.pgm,2.0,5.656854152679443,196.984126984127,106.90278807053497,255,0,11292.857142857143,44.285714285714285,0.8263332029825433,0.7005433678841501
A00451.pgm,10.0,14.828427076339722,191.25,110.41823898251593,255,0,11475.0,45.0,0.823532125611294,0.6822007943966589
A00452.pgm,10.0,14.828427076339722,191.92105263157896,110.02807813389877,255,0,10837.5,42.5,0.8333358964106665,0.6893815442701138
A00453.pgm,12.0,14.828427076339722,188.56578947368422,111.92506133996835,255,0,10476.25,41.083333333333336,0.838891366530311,0.6827120029795475
A00454.pgm,2.0,5.656854152679443,187.89473684210526,112.28858250852066,255,0,10837.5,42.5,0.8333358964106664,0.6781419786518723
A00455.pgm,2.0,5.656854152679443,196.8421052631579,106.99496454353881,255,0,11009.52380952381,43.17460317460317,0.8306904344489311,0.7026984903842779
A00456.pgm,11.0,14.828427076339722,187.70833333333334,112.38864087274222,255,0,11475.0,45.0,0.823532125611294,0.6723017323919094
A00457.pgm,11.5,14.242640614509583,189.125,111.61814088668562,255,0,11092.5,43.5,0.8294143880909175,0.679036056036735
A00458.pgm,11.0,14.828427076339722,188.56578947368422,111.92506133996835,255,0,10476.25,41.083333333333336,0.838891366530311,0.6827120029795475
A00459.pgm,7.5,12.242640614509583,187.0,112.76524287208359,255,0,10710.0,42.0,0.835296650570541,0.6761380256706359
A00460.pgm,10.5,14.242640614509583,189.83333333333334,111.22412308287961,255,0,11092.5,43.5,0.8294143880909175,0.6810078019359087
A00461.pgm,128.5,93.01219260692596,191.95833333333334,110.0062419314872,255,0,11857.5,46.5,0.8176498631316704,0.681477633312996
A00462.pgm,11.0,14.828427076339722,188.41666666666666,112.00629322597112,255,0,11475.0,45.0,0.823532125611294,0.6742418528425593
A00463.pgm,12.0,14.828427076339722,187.53968253968253,112.47882698772308,255,0,11292.857142857143,44.285714285714285,0.8263332029825432,0.6731961392660027
A00464.pgm,11.5,14.242640614509583,188.21428571428572,112.11612511233199,255,0,10928.57142857143,42.85714285714286,0.8319353577250418,0.6777611781993013
A00465.pgm,10.0,14.828427076339722,186.75,112.89680022037825,255,0,12192.1875,47.8125,0.8125028834619998,0.663810613993178
A00466.pgm,10.5,14.242640614509583,189.23684210526315,111.55631908085621,255,0,10476.25,41.083333333333336,0.838891366530311,0.6845517592637617
A00467.pgm,11.5,14.242640614509583,192.93650793650792,109.42720607360556,255,0,10928.57142857143,42.85714285714286,0.8319353577250419,0.69108245495921
A00468.pgm,123.5,83.01219260692596,191.95833333333334,110.0062419314872,255,0,11092.5,43.5,0.8294143880909175,0.6870401891107152
A00469.pgm,126.0,87.5979790687561,191.95833333333334,110.0062419314872,255,0,11475.0,45.0,0.823532125611294,0.6842392790562818
A00470.pgm,10.0,12.828427076339722,187.70833333333334,112.38864087274222,255,0,11092.5,43.5,0.8294143880909175,0.6751521679051246
A00471.pgm,11.0,14.828427076339722,189.23684210526315,111.5563190808562,255,0,10476.25,41.083333333333336,0.838891366530311,0.6845517592637617
A00472.pgm,12.5,16.242640614509583,187.70833333333334,112.38864087274222,255,0,11475.0,45.0,0.823532125611294,0.6723017323919094
A00473.pgm,12.5,16.242640614509583,188.53383458646616,111.9424898582834,255,0,10665.476190476189,41.82539682539682,0.835981358372402,0.6811848248457002
A00474.pgm,136.0,91.25483322143555,188.88888888888889,111.7481736807705,255,0,11292.857142857143,44.285714285714285,0.8263332029825432,0.676892364641029
A00475.pgm,11.5,14.242640614509583,185.52631578947367,113.53059797208978,255,0,11978.28947368421,46.973684210526315,0.8157923065591577,0.6620918750215329
A00476.pgm,12.0,14.828427076339722,193.26315789473685,109.23120920191221,255,0,10837.5,42.5,0.8333358964106665,0.6932656662136221
A00477.pgm,11.5,14.242640614509583,187.70833333333334,112.38864087274222,255,0,11092.5,43.5,0.8294143880909175,0.6751521679051246
A00478.pgm,2.0,5.656854152679443,191.25,110.41823898251593,255,0,10476.25,41.083333333333336,0.8388913665303109,0.6901757693461809
A00479.pgm,9.0,14.828427076339722,191.25,110.41823898251593,255,0,11475.0,45.0,0.823532125611294,0.6822007943966589
A00480.pgm,11.5,14.242640614509583,191.25,110.41823898251593,255,0,11092.5,43.5,0.8294143880909175,0.6850100395799025
A00481.pgm,11.0,14.828427076339722,192.66666666666666,109.58811776627772,255,0,11475.0,45.0,0.823532125611294,0.6862969184016583
A00482.pgm,11.0,14.828427076339722,191.92105263157896,110.02807813389877,255,0,10476.25,41.083333333333336,0.8388913665303109,0.6920848802578203
A00483.pgm,14.0,17.656854152679443,193.67857142857142,108.98002882947624,255,0,10104.135338345865,39.62406015037594,0.844613918458065,0.7004597797094129
A00484.pgm,16.0,19.656854152679443,195.63492063492063,107.76772517814908,255,0,11657.142857142857,45.714285714285715,0.8207310482400446,0.6938245866375803
A00485.pgm,2.0,5.656854152679443,193.5,109.08826701346025,255,0,12598.59375,49.40625,0.8062529795773998,0.6801596779433489
A00486.pgm,10.5,14.242640614509583,189.0,111.6870628139177,255,0,11785.78125,46.21875,0.8187527873465998,0.6729424659657021
A00487.pgm,11.0,14.828427076339722,196.9875,106.90059561924807,255,0,9924.868421052632,38.921052631578945,0.8473707682918736,0.7116268280371894
A00488.pgm,12.0,14.828427076339722,197.32142857142858,106.68279201560532,255,0,9753.75,38.25,0.8500023067695999,0.7143616031114773
A00489.pgm,12.5,16.242640614509583,197.04545454545453,106.86290166407665,255,0,9598.928571428572,37.642857142857146,0.8523832225351617,0.7150947798842382
A00490.pgm,2.0,5.656854152679443,193.64661654135338,108.99942715505965,255,0,10665.476190476189,41.82539682539682,0.835981358372402,0.6956615688224791
A00491.pgm,11.0,14.828427076339722,187.5,112.5,255,0,12192.1875,47.8125,0.8125028834619998,0.6658523672707036
A00492.pgm,11.0,14.828427076339722,191.25,110.41823898251593,255,0,11475.0,45.0,0.823532125611294,0.6822007943966589
A00493.pgm,8.5,11.071067690849304,193.93421052631578,108.82437995111734,255,0,11560.0,45.333333333333336,0.8222249561713776,0.6899745030179121
A00494.pgm,9.0,12.828427076339722,186.75,112.89680022037825,255,0,11785.78125,46.21875,0.8187527873465998,0.6667757072284503
A00495.pgm,10.5,14.242640614509583,185.25,113.67140141653924,255,0,11785.78125,46.21875,0.8187527873465998,0.6627800115800114
A00496.pgm,11.5,16.242640614509583,187.0,112.76524287208359,255,0,11475.0,45.0,0.823532125611294,0.6703818051721588
A00497.pgm,12.0,14.828427076339722,190.45112781954887,110.87563080427917,255,0,10321.42857142857,40.476190476190474,0.8412722822958729,0.6891013903508522
A00498.pgm,132.5,93.01219260692596,192.5921052631579,109.63242144735275,255,0,10837.5,42.5,0.8333358964106665,0.6913151717318713
A00499.pgm,9.0,12.828427076339722,187.70833333333334,112.38864087274222,255,0,11092.5,43.5,0.8294143880909175,0.6751521679051246
A00500.pgm,11.0,14.828427076339722,191.25,110.41823898251593,255,0,11475.0,45.0,0.823532125611294,0.6822007943966589
A00501.pgm,11.5,14.242640614509583,189.56349206349208,111.37492066387684,255,0,10928.57142857143,42.85714285714286,0.8319353577250419,0.6814786983221846
A00502.pgm,127.5,87.01219260692596,190.54166666666666,110.82417725338136,255,0,11092.5,43.5,0.8294143880909175,0.682999186876058
A00503.pgm,12.5,14.242640614509583,187.70833333333334,112.38864087274222,255,0,11092.5,43.5,0.8294143880909175,0.6751521679051246
A00504.pgm,10.5,14.242640614509583,188.41666666666666,112.00629322597112,255,0,11092.5,43.5,0.8294143880909175,0.6770841207519155
A00505.pgm,12.5,16.242640614509583,190.54166666666666,110.82417725338135,255,0,11475.0,45.0,0.823532125611294,0.6801816366409266
A00506.pgm,14.0,17.656854152679443,191.5873015873016,110.22280968682594,255,0,11292.857142857143,44.285714285714285,0.8263332029825433,0.6845000783925436
A00507.pgm,10.0,14.828427076339722,190.9126984126984,110.61229443429947,255,0,11292.857142857143,44.285714285714285,0.8263332029825433,0.6825716143103876
A00508.pgm,11.0,14.828427076339722,189.125,111.61814088668562,255,0,11092.5,43.5,0.8294143880909175,0.679036056036735
A00509.pgm,11.0,14.828427076339722,187.70833333333334,112.38864087274222,255,0,11092.5,43.5,0.8294143880909175,0.6751521679051246
A00510.pgm,11.5,14.242640614509583,194.28571428571428,108.60901604998979,255,0,9778.195488721803,38.34586466165413,0.8496263727013532,0.7047064652682995
A00511.pgm,9.0,12.828427076339722,189.125,111.61814088668562,255,0,11092.5,43.5,0.8294143880909175,0.679036056036735
A00512.pgm,9.0,12.828427076339722,189.125,111.61814088668562,255,0,11092.5,43.5,0.8294143880909175,0.679036056036735
A00513.pgm,10.0,12.828427076339722,189.23684210526315,111.5563190808562,255,0,10476.25,41.083333333333336,0.838891366530311,0.6845517592637617
A00514.pgm,11.0,14.828427076339722,187.70833333333334,112.38864087274222,255,0,11475.0,45.0,0.823532125611294,0.6723017323919094
A00515.pgm,12.0,14.828427076339722,191.09022556390977,110.51033079640597,255,0,10321.42857142857,40.476190476190474,0.8412722822958728,0.6908967074802451
A00516.pgm,2.0,5.656854152679443,193.00751879699249,109.38471091090234,255,0,11009.52380952381,43.17460317460317,0.830690434448931,0.6912511615211643
A00517.pgm,10.5,14.242640614509583,185.25,113.67140141653924,255,0,11785.78125,46.21875,0.8187527873465998,0.6627800115800114
A00518.pgm,12.5,16.242640614509583,187.5,112.5,255,0,12192.1875,47.8125,0.8125028834619998,0.6658523672707036
A00519.pgm,10.5,14.242640614509583,185.58333333333334,113.50143782740768,255,0,11092.5,43.5,0.8294143880909175,0.6694779249844781
A00520.pgm,128.5,80.18376553058624,187.70833333333334,112.38864087274222,255,0,11475.0,45.0,0.823532125611294,0.6723017323919094
A00521.pgm,24.5,23.071067690849304,202.31770833333334,103.24030472518118,255,0,8717.119565217392,34.184782608695656,0.8659440905911882,0.73871738245456
A00522.pgm,26.5,23.071067690849304,197.7913043478261,106.3737868700804,255,0,8481.521739130434,33.26086956521739,0.8695672232779129,0.7269212207988133
A00523.pgm,19.0,19.656854152679443,199.66145833333334,105.11409958329376,255,0,8717.119565217392,34.184782608695656,0.8659440905911883,0.7304612012130629
A00524.pgm,23.0,21.656854152679443,198.4943181818182,105.9058864553749,255,0,9547.32142857143,37.44047619047619,0.8531768611236823,0.7198799888083582
A00525.pgm,22.0,19.656854152679443,198.01136363636363,106.22804525237436,255,0,9289.285714285714,36.42857142857142,0.8571450540662856,0.720366532778272
A00526.pgm,20.0,19.656854152679443,197.625,106.48349343912417,255,0,8594.608695652174,33.70434782608695,0.8678281195882851,0.7252424143321416
A00527.pgm,2.0,5.656854152679443,197.7173913043478,106.42259139117077,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7211806874993524
A00528.pgm,23.5,23.071067690849304,194.02173913043478,108.7708978682367,255,0,9693.167701863355,38.01242236024845,0.850933969460472,0.7054331856437689
A00529.pgm,22.5,21.071067690849304,192.33459357277883,109.78490550277203,255,0,8995.553359683794,35.276679841897234,0.8616622065068773,0.7063828327476981
A00530.pgm,174.0,110.91168737411499,193.66477272727272,108.98840695206233,255,0,9547.32142857143,37.44047619047619,0.8531768611236824,0.7055182824443246
A00531.pgm,22.0,21.656854152679443,196.5625,107.17565532223257,255,0,9289.285714285714,36.42857142857142,0.8571450540662856,0.7160087243345958
A00532.pgm,22.0,19.656854152679443,194.4836956521739,108.48702464708367,255,0,8867.045454545454,34.77272727272727,0.8636384606996362,0.7135352257355434
A00533.pgm,16.5,18.242640614509583,190.2840909090909,110.97030201238081,255,0,9031.25,35.41666666666667,0.8611132470088887,0.7000229453101486
A00534.pgm,21.5,21.071067690849304,194.6306818181818,108.39613258149957,255,0,9547.32142857143,37.44047619047619,0.8531768611236824,0.7083249966162734
A00535.pgm,22.0,21.656854152679443,196.5625,107.17565532223257,255,0,8481.521739130434,33.26086956521739,0.8695672232779129,0.7229690934050387
A00536.pgm,22.0,21.656854152679443,194.52569169960475,108.46108358388061,255,0,9423.913043478262,36.95652173913044,0.8550746925310143,0.708966904659331
A00537.pgm,24.0,21.656854152679443,194.94565217391303,108.20043439300758,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7129568758957672
A00538.pgm,19.0,19.656854152679443,199.75,105.05326030162034,255,0,8368.434782608696,32.81739130434783,0.8713063269675407,0.7334327709405974
A00539.pgm,22.0,21.656854152679443,195.4076086956522,107.91110545832707,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7143089782056997
A00540.pgm,24.0,21.656854152679443,196.79347826086956,107.0264634121412,255,0,8867.045454545454,34.77272727272727,0.8636384606996362,0.7203147268972946
A00541.pgm,18.0,17.656854152679443,194.02173913043478,108.77089786823672,255,0,8867.045454545454,34.77272727272727,0.8636384606996361,0.7122018007269272
A00542.pgm,18.5,18.242640614509583,195.8695652173913,107.61901575458157,255,0,8620.738636363636,33.80681818181818,0.8674262812357574,0.7195075508307605
A00543.pgm,22.5,21.071067690849304,194.74480151228732,108.32537408000528,255,0,8995.553359683794,35.276679841897234,0.8616622065068774,0.7132881712956882
A00544.pgm,20.5,20.242640614509583,192.17391304347825,109.87963856713678,255,0,8867.045454545454,34.77272727272727,0.8636384606996361,0.706944433168982
A00545.pgm,25.5,23.071067690849304,191.25,110.41823898251593,255,0,9547.32142857143,37.44047619047619,0.8531768611236823,0.6986494007259969
A00546.pgm,22.0,21.656854152679443,196.19092627599244,107.41418271041385,255,0,9252.569169960476,36.284584980237156,0.8577096981213596,0.7155460321592126
A00547.pgm,21.0,19.656854152679443,196.33152173913044,107.32414274093045,255,0,8867.045454545454,34.77272727272727,0.8636384606996362,0.7189439840834405
A00548.pgm,22.5,20.242640614509583,195.11363636363637,108.09554189551922,255,0,9289.285714285714,36.42857142857142,0.8571450540662856,0.7117238006808051
A00549.pgm,16.5,18.242640614509583,191.25,110.41823898251593,255,0,9547.32142857143,37.44047619047619,0.8531768611236823,0.6986494007259969
A00550.pgm,19.0,19.656854152679443,194.34895833333334,108.57010071722448,255,0,8717.119565217392,34.184782608695656,0.8659440905911883,0.7146549702674994
A00551.pgm,21.0,21.656854152679443,198.9,105.6328074037607,255,0,8594.608695652174,33.70434782608695,0.8678281195882851,0.7290857106918032
A00552.pgm,22.5,21.071067690849304,193.5177865612648,109.07750390227713,255,0,9423.913043478262,36.95652173913044,0.8550746925310144,0.7060466402513383
A00553.pgm,25.5,23.071067690849304,198.33333333333334,106.013625958595,255,0,8717.119565217392,34.184782608695656,0.8659440905911883,0.7264199097754759
A00554.pgm,166.0,102.91168737411499,198.17934782608697,106.11635025234808,255,0,9359.659090909092,36.70454545454546,0.8560628196273938,0.7206980676920279
A00555.pgm,20.0,19.656854152679443,196.79347826086956,107.02646341214118,255,0,8867.045454545454,34.77272727272727,0.8636384606996362,0.7203147268972946
A00556.pgm,22.0,21.656854152679443,194.4836956521739,108.48702464708366,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7116122859075337
A00557.pgm,180.5,114.32590079307556,194.02173913043478,108.7708978682367,255,0,9359.659090909092,36.70454545454546,0.8560628196273938,0.7083637167361454
A00558.pgm,21.0,19.656854152679443,197.2554347826087,106.72595428614927,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7197916604374225
A00559.pgm,17.5,18.242640614509583,193.02083333333334,109.37673609733267,255,0,8481.521739130434,33.26086956521739,0.869567223277913,0.7127282206340175
A00560.pgm,22.0,19.656854152679443,197.7913043478261,106.3737868700804,255,0,8748.818181818182,34.30909090909091,0.8654566145569744,0.7242163048415489
A00561.pgm,22.5,21.071067690849304,193.01383399209487,109.38092866517562,255,0,9423.913043478262,36.95652173913044,0.8550746925310143,0.7046002203636789
A00562.pgm,24.5,23.071067690849304,194.02173913043478,108.77089786823672,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.710275250904711
A00563.pgm,24.0,21.656854152679443,194.94565217391303,108.20043439300758,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7129568758957672
A00564.pgm,21.0,19.656854152679443,196.19092627599244,107.41418271041387,255,0,8995.553359683794,35.276679841897234,0.8616622065068773,0.7175301208260721
A00565.pgm,22.5,21.071067690849304,194.26275992438562,108.62312777341134,255,0,8995.553359683794,35.276679841897234,0.8616622065068773,0.7118905168088161
A00566.pgm,23.0,21.656854152679443,196.79347826086956,107.0264634121412,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7184099337246086
A00567.pgm,17.5,18.242640614509583,193.78071833648394,108.91793413758674,255,0,9252.569169960476,36.284584980237156,0.8577096981213596,0.7084973346339833
A00568.pgm,21.0,19.656854152679443,200.10416666666666,104.8088020284503,255,0,8481.521739130434,33.26086956521739,0.869567223277913,0.7336397366419054
A00569.pgm,25.5,25.071067690849304,199.75,105.05326030162034,255,0,8579.6875,33.645833333333336,0.8680575846584444,0.7320874043395315
A00570.pgm,178.0,114.56854140758514,201.875,103.55968991359524,255,0,8453.25,33.15,0.8700019992003198,0.739902395965546
A00571.pgm,19.5,18.242640614509583,194.02173913043478,108.7708978682367,255,0,9154.658385093167,35.900621118012424,0.8592154156015568,0.7095893860676217
A00572.pgm,23.0,21.656854152679443,196.03754940711462,107.51211243979593,255,0,9423.913043478262,36.95652173913044,0.8550746925310143,0.7134150182762227
A00573.pgm,19.0,19.656854152679443,193.55978260869566,109.05207527457637,255,0,9359.659090909092,36.70454545454546,0.8560628196273938,0.7070306851948949
A00574.pgm,23.5,23.071067690849304,201.875,103.55968991359524,255,0,8820.782608695652,34.59130434782609,0.8643499122090295,0.7365355986581621
A00575.pgm,2.0,5.656854152679443,202.22608695652173,103.30664029076908,255,0,9221.727272727272,36.163636363636364,0.8581839991276217,0.7342978880738744
A00576.pgm,24.0,21.656854152679443,196.79347826086956,107.02646341214118,255,0,8850.283553875235,34.70699432892249,0.8638962329856482,0.7207724094572119
A00577.pgm,27.5,23.071067690849304,197.7173913043478,106.42259139117077,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7211806874993524
A00578.pgm,2.0,5.656854152679443,199.10326086956522,105.49513274480957,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7253911503021243
A00579.pgm,23.5,21.071067690849304,195.53359683794466,107.83171936537045,255,0,9135.743801652892,35.82644628099174,0.8595062928420495,0.7145057083135321
A00580.pgm,19.5,21.071067690849304,192.00592885375494,109.97833942515366,255,0,9693.167701863355,38.01242236024845,0.8509339694604718,0.6996489983861146
A00581.pgm,19.0,19.656854152679443,197.7173913043478,106.42259139117078,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7211806874993524
A00582.pgm,23.5,23.071067690849304,198.6413043478261,105.80720587790786,255,0,9605.96590909091,37.67045454545455,0.8522749990912726,0.7202450066506135
A00583.pgm,23.5,23.071067690849304,197.04545454545453,106.86290166407666,255,0,9547.32142857143,37.44047619047619,0.8531768611236824,0.7154862045800173
A00584.pgm,23.5,21.071067690849304,196.19092627599244,107.41418271041387,255,0,8995.553359683794,35.276679841897234,0.8616622065068773,0.7175301208260721
A00585.pgm,2.0,5.656854152679443,197.890625,106.30808958921882,255,0,9188.315217391304,36.03260869565217,0.858697825217739,0.72145587684253
A00586.pgm,22.0,21.656854152679443,200.95108695652175,104.21702272136487,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7311047639356505
A00587.pgm,25.5,23.071067690849304,197.04545454545453,106.86290166407666,255,0,9693.167701863355,38.01242236024845,0.850933969460472,0.7143817260763958
A00588.pgm,176.5,112.32590091228485,192.81663516068053,109.49879986231151,255,0,9252.569169960476,36.284584980237156,0.8577096981213596,0.7057356250201828
A00589.pgm,19.0,19.656854152679443,193.78071833648394,108.91793413758674,255,0,9252.569169960476,36.284584980237156,0.8577096981213596,0.7084973346339833
A00590.pgm,20.0,19.656854152679443,195.8695652173913,107.61901575458157,255,0,9359.659090909092,36.70454545454546,0.8560628196273937,0.7137714599013447
A00591.pgm,23.5,23.071067690849304,194.52569169960475,108.46108358388061,255,0,9693.167701863355,38.01242236024845,0.8509339694604718,0.7069021568159085
A00592.pgm,23.0,21.656854152679443,195.11363636363637,108.09554189551922,255,0,9547.32142857143,37.44047619047619,0.8531768611236824,0.7097408318357523
A00593.pgm,175.5,113.49747371673584,196.33152173913044,107.32414274093045,255,0,9605.96590909091,37.67045454545455,0.8522749990912725,0.713263711169479
A00594.pgm,20.0,19.656854152679443,201.144,104.08079200313573,255,0,8019.75,31.45,0.8766685633438933,0.7407278702585571
A00595.pgm,23.0,21.656854152679443,195.53359683794466,107.83171936537045,255,0,9423.913043478262,36.95652173913044,0.8550746925310143,0.7119233596770663
A00596.pgm,22.5,21.071067690849304,193.5177865612648,109.07750390227713,255,0,9423.913043478262,36.95652173913044,0.8550746925310144,0.7060466402513383
A00597.pgm,19.0,19.656854152679443,197.2554347826087,106.72595428614927,255,0,8867.045454545454,34.77272727272727,0.8636384606996362,0.7216928067718211
A00598.pgm,20.0,19.656854152679443,196.33152173913044,107.32414274093045,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7170355495642061
A00599.pgm,24.0,21.656854152679443,202.76041666666666,102.91802409276872,255,0,8481.521739130434,33.26086956521739,0.8695672232779129,0.7419136289408852
A00600.pgm,25.5,23.071067690849304,196.67296786389414,107.10439074520086,255,0,9252.569169960476,36.284584980237156,0.8577096981213596,0.7169801411050307
A00601.pgm,25.5,23.071067690849304,196.33152173913044,107.32414274093045,255,0,9113.352272727272,35.73863636363636,0.8598506401635151,0.7170355495642061
A00602.pgm,22.0,21.656854152679443,198.6413043478261,105.80720587790786,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7239804743725671
A00603.pgm,23.0,21.656854152679443,198.6413043478261,105.80720587790786,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7239804743725671
A00604.pgm,25.5,23.071067690849304,197.04545454545453,106.86290166407666,255,0,9547.32142857143,37.44047619047619,0.8531768611236824,0.7154862045800173
A00605.pgm,176.5,111.49747383594513,195.4076086956522,107.91110545832707,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7143089782056997
A00606.pgm,19.0,19.656854152679443,196.5625,107.17565532223257,255,0,8717.119565217392,34.184782608695656,0.8659440905911882,0.7211237263406685
A00607.pgm,23.5,23.071067690849304,200.45217391304348,104.56687009450488,255,0,8985.272727272728,35.236363636363635,0.861820306842298,0.73052454832297
A00608.pgm,23.5,21.071067690849304,197.5494071146245,106.53323689295088,255,0,9423.913043478262,36.95652173913044,0.8550746925310144,0.7179430476967066
A00609.pgm,24.0,21.656854152679443,196.79347826086956,107.02646341214118,255,0,9113.352272727272,35.73863636363636,0.859850640163515,0.7184099337246086
